"first_name","last_name","rental_date"
"HELEN","HARRIS","2022-08-20 01:00:33+00"
"MAE","FLETCHER","2022-08-20 01:01:48+00"
"FERNANDO","CHURCHILL","2022-08-20 01:05:57+00"
"DEANNA","BYRD","2022-08-20 01:07:06+00"
"LEWIS","LYMAN","2022-08-20 01:10:27+00"
"MANUEL","MURRELL","2022-08-20 01:12:54+00"
"MARJORIE","TUCKER","2022-08-20 01:14:16+00"
"FLORENCE","WOODS","2022-08-20 01:18:30+00"
"SARAH","LEWIS","2022-08-20 01:21:40+00"
"JOAN","COOPER","2022-08-20 01:27:13+00"
"ALEX","GRESHAM","2022-08-20 01:27:53+00"
"DIANA","ALEXANDER","2022-08-20 01:28:09+00"
"KRISTEN","CHAVEZ","2022-08-20 01:29:47+00"
"PAULA","BRYANT","2022-08-20 01:32:45+00"
"HOLLY","FOX","2022-08-20 01:33:17+00"
"CLAUDE","HERZOG","2022-08-20 01:36:17+00"
"NANCY","THOMAS","2022-08-20 01:37:07+00"
"DENISE","KELLY","2022-08-20 01:41:46+00"
"ERNEST","STEPP","2022-08-20 01:42:28+00"
"DOUGLAS","GRAF","2022-08-20 01:44:06+00"
"SIDNEY","BURLESON","2022-08-20 01:47:03+00"
"RENE","MCALISTER","2022-08-20 01:48:43+00"
"CARMEN","OWENS","2022-08-20 01:50:44+00"
"OLGA","JIMENEZ","2022-08-20 01:58:42+00"
"ROLAND","SOUTH","2022-08-20 02:00:47+00"
"CARLA","GUTIERREZ","2022-08-20 02:03:31+00"
"KATIE","ELLIOTT","2022-08-20 02:07:47+00"
"BERTHA","FERGUSON","2022-08-20 02:12:43+00"
"BERTHA","FERGUSON","2022-08-20 02:26:10+00"
"REGINA","BERRY","2022-08-20 02:29:28+00"
"TROY","QUIGLEY","2022-08-20 02:30:00+00"
"JACQUELINE","LONG","2022-08-20 02:30:25+00"
"IDA","ANDREWS","2022-08-20 02:35:16+00"
"JEFF","EAST","2022-08-20 02:39:15+00"
"GABRIEL","HARDER","2022-08-20 02:40:27+00"
"FELIX","GAFFNEY","2022-08-20 02:41:23+00"
"HELEN","HARRIS","2022-08-20 02:41:41+00"
"JOANNE","ROBERTSON","2022-08-20 02:41:57+00"
"CATHY","SPENCER","2022-08-20 02:43:13+00"
"TED","BREAUX","2022-08-20 02:44:26+00"
"TRAVIS","ESTEP","2022-08-20 02:50:15+00"
"SHAWN","HEATON","2022-08-20 02:50:24+00"
"RONNIE","RICKETTS","2022-08-20 02:53:16+00"
"RONALD","WEINER","2022-08-20 02:53:20+00"
"NAOMI","JENNINGS","2022-08-20 02:58:41+00"
"TERRI","VASQUEZ","2022-08-20 02:58:51+00"
"ANGEL","BARCLAY","2022-08-20 03:00:30+00"
"WILLARD","LUMPKIN","2022-08-20 03:03:51+00"
"GEORGE","LINTON","2022-08-20 03:07:21+00"
"DAVE","GARDINER","2022-08-20 03:08:39+00"
"PHYLLIS","FOSTER","2022-08-20 03:09:50+00"
"NORA","HERRERA","2022-08-20 03:10:26+00"
"SARAH","LEWIS","2022-08-20 03:12:41+00"
"BOB","PFEIFFER","2022-08-20 03:13:17+00"
"MARCUS","HIDALGO","2022-08-20 03:16:07+00"
"GLORIA","COOK","2022-08-20 03:17:16+00"
"KATHLEEN","ADAMS","2022-08-20 03:31:45+00"
"BRANDON","HUEY","2022-08-20 03:33:31+00"
"KATHLEEN","ADAMS","2022-08-20 03:34:46+00"
"KRISTIN","JOHNSTON","2022-08-20 03:38:52+00"
"JIMMIE","EGGLESTON","2022-08-20 03:45:32+00"
"GLENDA","FRAZIER","2022-08-20 03:49:21+00"
"MEGAN","PALMER","2022-08-20 04:02:46+00"
"TYLER","WREN","2022-08-20 04:02:59+00"
"MELANIE","ARMSTRONG","2022-08-20 04:04:57+00"
"LLOYD","DOWD","2022-08-20 04:05:14+00"
"LISA","ANDERSON","2022-08-20 04:07:27+00"
"CHERYL","MURPHY","2022-08-20 04:10:14+00"
"HUGH","WALDROP","2022-08-20 04:10:39+00"
"WALTER","PERRYMAN","2022-08-20 04:15:20+00"
"MELINDA","FERNANDEZ","2022-08-20 04:19:56+00"
"ANDREW","PURDY","2022-08-20 04:22:06+00"
"KARL","SEAL","2022-08-20 04:23:34+00"
"SHERRY","MARSHALL","2022-08-20 04:26:15+00"
"LYNN","PAYNE","2022-08-20 04:28:11+00"
"DENISE","KELLY","2022-08-20 04:29:45+00"
"GORDON","ALLARD","2022-08-20 04:32:23+00"
"MICHEAL","FORMAN","2022-08-20 04:40:33+00"
"DIANNE","SHELTON","2022-08-20 04:47:11+00"
"JULIAN","VEST","2022-08-20 04:47:25+00"
"GWENDOLYN","MAY","2022-08-20 04:48:59+00"
"SHAWN","HEATON","2022-08-20 04:50:05+00"
"GORDON","ALLARD","2022-08-20 04:50:35+00"
"PERRY","SWAFFORD","2022-08-20 04:50:52+00"
"MARIA","MILLER","2022-08-20 04:53:31+00"
"JULIO","NOLAND","2022-08-20 04:54:27+00"
"DUANE","TUBBS","2022-08-20 04:58:58+00"
"THERESA","WATSON","2022-08-20 04:59:05+00"
"LENA","JENSEN","2022-08-20 04:59:17+00"
"DANIELLE","DANIELS","2022-08-20 05:00:03+00"
"CLAUDE","HERZOG","2022-08-20 05:00:25+00"
"LORETTA","CARPENTER","2022-08-20 05:01:15+00"
"ROGER","QUINTANILLA","2022-08-20 05:02:02+00"
"NICHOLAS","BARFIELD","2022-08-20 05:02:48+00"
"JONATHAN","SCARBOROUGH","2022-08-20 05:03:33+00"
"ARNOLD","HAVENS","2022-08-20 05:06:17+00"
"JAMIE","RICE","2022-08-20 05:07:01+00"
"RICK","MATTOX","2022-08-20 05:08:42+00"
"KATIE","ELLIOTT","2022-08-20 05:10:44+00"
"JEFFREY","SPEAR","2022-08-20 05:11:51+00"
"LINDA","WILLIAMS","2022-08-20 05:14:12+00"
"ROSA","REYNOLDS","2022-08-20 05:20:42+00"
"RAFAEL","ABNEY","2022-08-20 05:22:08+00"
"VICKI","FIELDS","2022-08-20 05:23:53+00"
"BOBBY","BOUDREAU","2022-08-20 05:28:37+00"
"MATHEW","BOLIN","2022-08-20 05:28:53+00"
"KRISTEN","CHAVEZ","2022-08-20 05:30:33+00"
"KARL","SEAL","2022-08-20 05:35:30+00"
"SHAWN","HEATON","2022-08-20 05:36:46+00"
"BRUCE","SCHWARZ","2022-08-20 05:39:26+00"
"TINA","SIMMONS","2022-08-20 05:41:27+00"
"VIRGIL","WOFFORD","2022-08-20 05:43:44+00"
"GREGORY","MAULDIN","2022-08-20 05:45:32+00"
"KEVIN","SCHULER","2022-08-20 05:49:46+00"
"ASHLEY","RICHARDSON","2022-08-20 05:51:02+00"
"MELVIN","ELLINGTON","2022-08-20 05:52:03+00"
"JARED","ELY","2022-08-20 05:55:24+00"
"FRANK","WAGGONER","2022-08-20 05:59:00+00"
"REGINALD","KINDER","2022-08-20 06:03:53+00"
"SEAN","DOUGLASS","2022-08-20 06:04:07+00"
"VIOLA","HANSON","2022-08-20 06:05:56+00"
"JAVIER","ELROD","2022-08-20 06:07:37+00"
"RODNEY","MOELLER","2022-08-20 06:10:52+00"
"ROBERT","BAUGHMAN","2022-08-20 06:13:47+00"
"NORMAN","CURRIER","2022-08-20 06:16:45+00"
"VELMA","LUCAS","2022-08-20 06:17:35+00"
"JOE","GILLILAND","2022-08-20 06:20:09+00"
"HAROLD","MARTINO","2022-08-20 06:21:15+00"
"BRENT","HARKINS","2022-08-20 06:21:15+00"
"WALLACE","SLONE","2022-08-20 06:22:07+00"
"DARREN","WINDHAM","2022-08-20 06:22:53+00"
"LEONA","OBRIEN","2022-08-20 06:34:42+00"
"TOM","MILNER","2022-08-20 06:42:17+00"
"ANTONIO","MEEK","2022-08-20 06:42:24+00"
"JEROME","KENYON","2022-08-20 06:46:30+00"
"JESSE","SCHILLING","2022-08-20 06:47:05+00"
"GLENDA","FRAZIER","2022-08-20 06:47:08+00"
"RON","DELUCA","2022-08-20 06:48:07+00"
"ENRIQUE","FORSYTHE","2022-08-20 06:48:10+00"
"LENA","JENSEN","2022-08-20 06:48:38+00"
"JASON","MORRISSEY","2022-08-20 06:49:06+00"
"MABEL","HOLLAND","2022-08-20 06:50:08+00"
"KELLY","TORRES","2022-08-20 06:52:34+00"
"CARRIE","PORTER","2022-08-20 06:54:54+00"
"WESLEY","BULL","2022-08-20 06:58:21+00"
"GERTRUDE","CASTILLO","2022-08-20 06:59:13+00"
"NORMAN","CURRIER","2022-08-20 07:01:07+00"
"VINCENT","RALSTON","2022-08-20 07:01:39+00"
"HECTOR","POINDEXTER","2022-08-20 07:02:22+00"
"MITCHELL","WESTMORELAND","2022-08-20 07:05:52+00"
"THERESA","WATSON","2022-08-20 07:05:56+00"
"DEAN","SAUER","2022-08-20 07:05:59+00"
"TERRANCE","ROUSH","2022-08-20 07:11:58+00"
"MARLENE","WELCH","2022-08-20 07:12:33+00"
"GWENDOLYN","MAY","2022-08-20 07:18:36+00"
"TONI","HOLT","2022-08-20 07:19:20+00"
"JIM","REA","2022-08-20 07:20:19+00"
"TRACEY","BARRETT","2022-08-20 07:25:34+00"
"SHANNON","FREEMAN","2022-08-20 07:26:06+00"
"DEANNA","BYRD","2022-08-20 07:26:32+00"
"JOANNE","ROBERTSON","2022-08-20 07:27:01+00"
"VICKI","FIELDS","2022-08-20 07:27:03+00"
"VICKI","FIELDS","2022-08-20 07:27:27+00"
"STEPHEN","QUALLS","2022-08-20 07:27:30+00"
"KATHLEEN","ADAMS","2022-08-20 07:30:54+00"
"BRENT","HARKINS","2022-08-20 07:32:51+00"
"GLADYS","HAMILTON","2022-08-20 07:33:21+00"
"HELEN","HARRIS","2022-08-20 07:34:41+00"
"JERRY","JORDON","2022-08-20 07:38:24+00"
"TAMARA","NGUYEN","2022-08-20 07:39:34+00"
"CHRISTINA","RAMIREZ","2022-08-20 07:44:06+00"
"JEFFREY","SPEAR","2022-08-20 07:47:37+00"
"MELISSA","KING","2022-08-20 07:50:39+00"
"IRMA","PEARSON","2022-08-20 07:54:55+00"
"ROGER","QUINTANILLA","2022-08-20 07:55:53+00"
"CHRISTY","VARGAS","2022-08-20 07:57:11+00"
"CHARLES","KOWALSKI","2022-08-20 07:57:28+00"
"KRISTINA","CHAMBERS","2022-08-20 07:57:51+00"
"SIDNEY","BURLESON","2022-08-20 07:59:38+00"
"JOSHUA","MARK","2022-08-20 08:04:30+00"
"DUANE","TUBBS","2022-08-20 08:07:27+00"
"ALLAN","CORNISH","2022-08-20 08:07:39+00"
"ROSE","HOWARD","2022-08-20 08:07:52+00"
"HUGH","WALDROP","2022-08-20 08:11:42+00"
"ALEX","GRESHAM","2022-08-20 08:13:23+00"
"MYRTLE","FLEMING","2022-08-20 08:13:25+00"
"TERRI","VASQUEZ","2022-08-20 08:16:15+00"
"IRENE","PRICE","2022-08-20 08:21:08+00"
"BENJAMIN","VARNEY","2022-08-20 08:24:26+00"
"MICHELLE","CLARK","2022-08-20 08:26:14+00"
"JENNIE","TERRY","2022-08-20 08:26:17+00"
"BOB","PFEIFFER","2022-08-20 08:27:05+00"
"RAMONA","HALE","2022-08-20 08:27:20+00"
"GERALD","FULTZ","2022-08-20 08:29:35+00"
"BARBARA","JONES","2022-08-20 08:32:04+00"
"JIM","REA","2022-08-20 08:32:23+00"
"ROY","WHITING","2022-08-20 08:32:56+00"
"CONSTANCE","REID","2022-08-20 08:33:58+00"
"VERA","MCCOY","2022-08-20 08:34:07+00"
"MELVIN","ELLINGTON","2022-08-20 08:34:51+00"
"ANDREW","PURDY","2022-08-20 08:35:20+00"
"CALVIN","MARTEL","2022-08-20 08:35:20+00"
"VIRGIL","WOFFORD","2022-08-20 08:38:04+00"
"OLGA","JIMENEZ","2022-08-20 08:41:09+00"
"MISTY","LAMBERT","2022-08-20 08:43:06+00"
"TODD","TAN","2022-08-20 08:48:32+00"
"JOHN","FARNSWORTH","2022-08-20 08:50:52+00"
"RUTH","MARTINEZ","2022-08-20 08:53:44+00"
"JESUS","MCCARTNEY","2022-08-20 09:01:39+00"
"SHERRI","RHODES","2022-08-20 09:02:59+00"
"MELVIN","ELLINGTON","2022-08-20 09:03:45+00"
"TIFFANY","JORDAN","2022-08-20 09:05:30+00"
"MARILYN","ROSS","2022-08-20 09:07:28+00"
"CHARLES","KOWALSKI","2022-08-20 09:08:27+00"
"KRISTIN","JOHNSTON","2022-08-20 09:08:40+00"
"ANNE","POWELL","2022-08-20 09:08:53+00"
"DARLENE","ROSE","2022-08-20 09:11:07+00"
"GLENN","PULLEN","2022-08-20 09:17:08+00"
"ALLAN","CORNISH","2022-08-20 09:17:09+00"
"JAY","ROBB","2022-08-20 09:22:08+00"
"DONNA","THOMPSON","2022-08-20 09:24:41+00"
"ANNE","POWELL","2022-08-20 09:25:12+00"
"JEREMY","HURTADO","2022-08-20 09:29:57+00"
"VIRGINIA","GREEN","2022-08-20 09:31:01+00"
"AMY","LOPEZ","2022-08-20 09:31:23+00"
"JEANNE","LAWSON","2022-08-20 09:41:50+00"
"PRISCILLA","LOWE","2022-08-20 09:42:42+00"
"MARIO","CHEATHAM","2022-08-20 09:45:10+00"
"MICHELLE","CLARK","2022-08-20 09:48:43+00"
"VANESSA","SIMS","2022-08-20 09:48:47+00"
"ROSS","GREY","2022-08-20 09:49:15+00"
"EVELYN","MORGAN","2022-08-20 09:51:27+00"
"MANUEL","MURRELL","2022-08-20 09:51:45+00"
"APRIL","BURNS","2022-08-20 09:53:49+00"
"MITCHELL","WESTMORELAND","2022-08-20 09:55:28+00"
"DENISE","KELLY","2022-08-20 09:56:06+00"
"CURTIS","IRBY","2022-08-20 09:59:54+00"
"JENNY","CASTRO","2022-08-20 10:00:37+00"
"MARIAN","MENDOZA","2022-08-20 10:11:42+00"
"DAWN","SULLIVAN","2022-08-20 10:17:03+00"
"JANE","BENNETT","2022-08-20 10:17:45+00"
"TRACY","COLE","2022-08-20 10:18:08+00"
"HAROLD","MARTINO","2022-08-20 10:18:53+00"
"BETTY","WHITE","2022-08-20 10:20:12+00"
"IRMA","PEARSON","2022-08-20 10:21:26+00"
"CASSANDRA","WALTERS","2022-08-20 10:24:48+00"
"TROY","QUIGLEY","2022-08-20 10:26:33+00"
"RANDY","GAITHER","2022-08-20 10:28:50+00"
"CASEY","MENA","2022-08-20 10:29:32+00"
"WESLEY","BULL","2022-08-20 10:37:56+00"
"TODD","TAN","2022-08-20 10:38:16+00"
"WILLIE","HOWELL","2022-08-20 10:39:00+00"
"LORETTA","CARPENTER","2022-08-20 10:42:01+00"
"LESLIE","SEWARD","2022-08-20 10:43:36+00"
"ELSIE","KELLEY","2022-08-20 10:43:43+00"
"GLORIA","COOK","2022-08-20 10:43:52+00"
"TED","BREAUX","2022-08-20 10:45:54+00"
"CECIL","VINES","2022-08-20 10:47:21+00"
"JESSE","SCHILLING","2022-08-20 10:47:52+00"
"JUDITH","COX","2022-08-20 10:50:14+00"
"VIOLA","HANSON","2022-08-20 10:54:01+00"
"VICTORIA","GIBSON","2022-08-20 10:56:30+00"
"RHONDA","KENNEDY","2022-08-20 10:57:06+00"
"ANGELA","HERNANDEZ","2022-08-20 11:03:35+00"
"MATHEW","BOLIN","2022-08-20 11:03:44+00"
"BERNARD","COLBY","2022-08-20 11:03:54+00"
"HARRY","ARCE","2022-08-20 11:06:45+00"
"RICHARD","MCCRARY","2022-08-20 11:09:26+00"
"CYNTHIA","YOUNG","2022-08-20 11:11:03+00"
"JOEL","FRANCISCO","2022-08-20 11:11:28+00"
"CALVIN","MARTEL","2022-08-20 11:11:46+00"
"NORMA","GONZALES","2022-08-20 11:13:24+00"
"MELANIE","ARMSTRONG","2022-08-20 11:15:23+00"
"PHILIP","CAUSEY","2022-08-20 11:15:41+00"
"HEATHER","MORRIS","2022-08-20 11:16:38+00"
"LISA","ANDERSON","2022-08-20 11:17:27+00"
"KELLY","TORRES","2022-08-20 11:21:05+00"
"LORI","WOOD","2022-08-20 11:21:37+00"
"KYLE","SPURLOCK","2022-08-20 11:22:04+00"
"FELIX","GAFFNEY","2022-08-20 11:25:32+00"
"ERIC","ROBERT","2022-08-20 11:32:09+00"
"TONYA","CHAPMAN","2022-08-20 11:32:32+00"
"ERIK","GUILLEN","2022-08-20 11:33:36+00"
"ALMA","AUSTIN","2022-08-20 11:36:42+00"
"DALE","RATCLIFF","2022-08-20 11:40:48+00"
"DON","BONE","2022-08-20 11:40:53+00"
"BERTHA","FERGUSON","2022-08-20 11:44:53+00"
"GLEN","TALBERT","2022-08-20 11:46:17+00"
"RUTH","MARTINEZ","2022-08-20 11:46:32+00"
"ALEX","GRESHAM","2022-08-20 11:53:12+00"
"PETER","MENARD","2022-08-20 11:53:46+00"
"BARBARA","JONES","2022-08-20 11:55:40+00"
"PATSY","DAVIDSON","2022-08-20 11:55:43+00"
"GERTRUDE","CASTILLO","2022-08-20 11:56:03+00"
"JAY","ROBB","2022-08-20 11:59:38+00"
"REGINA","BERRY","2022-08-20 12:00:30+00"
"THELMA","MURRAY","2022-08-20 12:01:43+00"
"JON","WILES","2022-08-20 12:03:26+00"
"TROY","QUIGLEY","2022-08-20 12:07:23+00"
"ANDY","VANHORN","2022-08-20 12:08:53+00"
"SHIRLEY","ALLEN","2022-08-20 12:13:56+00"
"MAE","FLETCHER","2022-08-20 12:15:30+00"
"CHARLIE","BESS","2022-08-20 12:20:09+00"
"RAMONA","HALE","2022-08-20 12:23:15+00"
"ANDREA","HENDERSON","2022-08-20 12:26:37+00"
"TERRY","GRISSOM","2022-08-20 12:33:47+00"
"MARC","OUTLAW","2022-08-20 12:39:28+00"
"JULIA","FLORES","2022-08-20 12:42:10+00"
"MARVIN","YEE","2022-08-20 12:43:12+00"
"SALLY","PIERCE","2022-08-20 12:43:22+00"
"TROY","QUIGLEY","2022-08-20 12:46:38+00"
"HAROLD","MARTINO","2022-08-20 12:47:19+00"
"JAY","ROBB","2022-08-20 12:49:52+00"
"JAMIE","RICE","2022-08-20 12:50:17+00"
"KATHERINE","RIVERA","2022-08-20 12:57:59+00"
"COREY","HAUSER","2022-08-20 12:59:35+00"
"ANGELA","HERNANDEZ","2022-08-20 13:00:25+00"
"ANNETTE","OLSON","2022-08-20 13:00:29+00"
"BRADLEY","MOTLEY","2022-08-20 13:03:08+00"
"LESLIE","GORDON","2022-08-20 13:06:33+00"
"AARON","SELBY","2022-08-20 13:18:16+00"
"KELLY","TORRES","2022-08-20 13:19:03+00"
"RANDALL","NEUMANN","2022-08-20 13:22:46+00"
"RANDALL","NEUMANN","2022-08-20 13:23:16+00"
"AMANDA","CARTER","2022-08-20 13:23:20+00"
"TARA","RYAN","2022-08-20 13:25:18+00"
"STACY","CUNNINGHAM","2022-08-20 13:29:37+00"
"THOMAS","GRIGSBY","2022-08-20 13:30:01+00"
"DANA","HART","2022-08-20 13:30:26+00"
"EVERETT","BANDA","2022-08-20 13:31:21+00"
"MARSHA","DOUGLAS","2022-08-20 13:32:31+00"
"KATHRYN","COLEMAN","2022-08-20 13:33:59+00"
"CLIFFORD","BOWENS","2022-08-20 13:37:49+00"
"DEANNA","BYRD","2022-08-20 13:42:34+00"
"KELLY","KNOTT","2022-08-20 13:43:03+00"
"MARILYN","ROSS","2022-08-20 13:44:22+00"
"JAVIER","ELROD","2022-08-20 13:45:23+00"
"HOLLY","FOX","2022-08-20 13:47:02+00"
"VERONICA","STONE","2022-08-20 13:48:42+00"
"DIANA","ALEXANDER","2022-08-20 13:48:55+00"
"DALE","RATCLIFF","2022-08-20 13:49:32+00"
"BRANDON","HUEY","2022-08-20 13:50:06+00"
"ANNA","HILL","2022-08-20 13:50:57+00"
"NATHANIEL","ADAM","2022-08-20 13:53:43+00"
"CAROLE","BARNETT","2022-08-20 13:55:09+00"
"MICHELE","GRANT","2022-08-20 13:56:53+00"
"BEATRICE","ARNOLD","2022-08-20 13:57:01+00"
"KEN","PREWITT","2022-08-20 13:57:50+00"
"KRISTIN","JOHNSTON","2022-08-20 13:59:55+00"
"CAROLE","BARNETT","2022-08-20 14:04:09+00"
"DOUGLAS","GRAF","2022-08-20 14:05:29+00"
"KENT","ARSENAULT","2022-08-20 14:05:42+00"
"ALICE","STEWART","2022-08-20 14:06:26+00"
"TODD","TAN","2022-08-20 14:08:57+00"
"SALLY","PIERCE","2022-08-20 14:09:16+00"
"STEVE","MACKENZIE","2022-08-20 14:10:13+00"
"LEE","HAWKS","2022-08-20 14:10:30+00"
"CHARLES","KOWALSKI","2022-08-20 14:11:11+00"
"JACQUELINE","LONG","2022-08-20 14:11:48+00"
"LOUISE","JENKINS","2022-08-20 14:13:11+00"
"RAYMOND","MCWHORTER","2022-08-20 14:15:28+00"
"ELIZABETH","BROWN","2022-08-20 14:16:18+00"
"HERMAN","DEVORE","2022-08-20 14:17:38+00"
"ROSA","REYNOLDS","2022-08-20 14:18:10+00"
"NINA","SOTO","2022-08-20 14:18:20+00"
"CLARA","SHAW","2022-08-20 14:18:55+00"
"ALICE","STEWART","2022-08-20 14:23:26+00"
"ALBERTO","HENNING","2022-08-20 14:28:53+00"
"LEO","EBERT","2022-08-20 14:30:51+00"
"CLINTON","BUFORD","2022-08-20 14:32:09+00"
"BEVERLY","BROOKS","2022-08-20 14:34:43+00"
"MARVIN","YEE","2022-08-20 14:39:00+00"
"SHERRI","RHODES","2022-08-20 14:39:42+00"
"RUBEN","GEARY","2022-08-20 14:40:06+00"
"TERESA","ROGERS","2022-08-20 14:41:00+00"
"VIOLET","RODRIQUEZ","2022-08-20 14:42:05+00"
"JERRY","JORDON","2022-08-20 14:50:17+00"
"SHAWN","HEATON","2022-08-20 14:52:52+00"
"RALPH","MADRIGAL","2022-08-20 14:55:20+00"
"NANCY","THOMAS","2022-08-20 14:58:28+00"
"BILLIE","HORTON","2022-08-20 14:59:56+00"
"MYRTLE","FLEMING","2022-08-20 15:02:28+00"
"ROSEMARY","SCHMIDT","2022-08-20 15:05:11+00"
"JANICE","WARD","2022-08-20 15:05:41+00"
"LYNN","PAYNE","2022-08-20 15:06:53+00"
"CAROLE","BARNETT","2022-08-20 15:07:08+00"
"KAY","CALDWELL","2022-08-20 15:07:55+00"
"PHYLLIS","FOSTER","2022-08-20 15:11:34+00"
"RANDALL","NEUMANN","2022-08-20 15:12:48+00"
"WANDA","PATTERSON","2022-08-20 15:16:03+00"
"JEFFREY","SPEAR","2022-08-20 15:17:27+00"
"NEIL","RENNER","2022-08-20 15:21:40+00"
"CHRISTOPHER","GRECO","2022-08-20 15:26:36+00"
"PAULINE","HENRY","2022-08-20 15:30:49+00"
"DAVID","ROYAL","2022-08-20 15:31:33+00"
"GERTRUDE","CASTILLO","2022-08-20 15:32:10+00"
"SUE","PETERS","2022-08-20 15:37:35+00"
"TANYA","GILBERT","2022-08-20 15:38:57+00"
"CARRIE","PORTER","2022-08-20 15:42:53+00"
"MICHAEL","SILVERMAN","2022-08-20 15:43:02+00"
"DOROTHY","TAYLOR","2022-08-20 15:43:28+00"
"CAROLINE","BOWMAN","2022-08-20 15:47:32+00"
"CARRIE","PORTER","2022-08-20 15:47:34+00"
"LEON","BOSTIC","2022-08-20 15:51:18+00"
"CHERYL","MURPHY","2022-08-20 15:57:11+00"
"TANYA","GILBERT","2022-08-20 16:02:37+00"
"MARION","OCAMPO","2022-08-20 16:05:02+00"
"MARCUS","HIDALGO","2022-08-20 16:05:18+00"
"JAIME","NETTLES","2022-08-20 16:05:34+00"
"VERONICA","STONE","2022-08-20 16:09:27+00"
"TRAVIS","ESTEP","2022-08-20 16:11:58+00"
"VIOLA","HANSON","2022-08-20 16:12:28+00"
"EVELYN","MORGAN","2022-08-20 16:13:48+00"
"JEAN","BELL","2022-08-20 16:15:06+00"
"AMY","LOPEZ","2022-08-20 16:16:10+00"
"MARIO","CHEATHAM","2022-08-20 16:17:00+00"
"JILL","HAWKINS","2022-08-20 16:17:07+00"
"BILL","GAVIN","2022-08-20 16:18:48+00"
"EILEEN","CARR","2022-08-20 16:20:49+00"
"BENJAMIN","VARNEY","2022-08-20 16:22:35+00"
"BERNICE","WILLIS","2022-08-20 16:22:51+00"
"DARRELL","POWER","2022-08-20 16:24:45+00"
"PERRY","SWAFFORD","2022-08-20 16:28:01+00"
"BRITTANY","RILEY","2022-08-20 16:28:57+00"
"STACEY","MONTGOMERY","2022-08-20 16:30:52+00"
"JEROME","KENYON","2022-08-20 16:31:18+00"
"MANUEL","MURRELL","2022-08-20 16:41:16+00"
"LEAH","CURTIS","2022-08-20 16:43:56+00"
"ERIK","GUILLEN","2022-08-20 16:44:32+00"
"VERA","MCCOY","2022-08-20 16:46:06+00"
"CURTIS","IRBY","2022-08-20 16:50:48+00"
"REBECCA","SCOTT","2022-08-20 16:55:13+00"
"PHYLLIS","FOSTER","2022-08-20 16:58:00+00"
"AMANDA","CARTER","2022-08-20 16:58:11+00"
"BILLY","POULIN","2022-08-20 17:00:37+00"
"GERTRUDE","CASTILLO","2022-08-20 17:02:41+00"
"PRISCILLA","LOWE","2022-08-20 17:05:12+00"
"ROBERTO","VU","2022-08-20 17:08:19+00"
"DANA","HART","2022-08-20 17:09:04+00"
"ANNA","HILL","2022-08-20 17:11:44+00"
"APRIL","BURNS","2022-08-20 17:16:21+00"
"TOMMY","COLLAZO","2022-08-20 17:16:26+00"
"CARRIE","PORTER","2022-08-20 17:16:34+00"
"ROGER","QUINTANILLA","2022-08-20 17:18:06+00"
"HARRY","ARCE","2022-08-20 17:20:18+00"
"MARJORIE","TUCKER","2022-08-20 17:24:26+00"
"CHRISTY","VARGAS","2022-08-20 17:28:28+00"
"TOMMY","COLLAZO","2022-08-20 17:28:46+00"
"TANYA","GILBERT","2022-08-20 17:42:40+00"
"JEFF","EAST","2022-08-20 17:43:34+00"
"JUDITH","COX","2022-08-20 17:44:53+00"
"MAX","PITT","2022-08-20 17:52:17+00"
"JEAN","BELL","2022-08-20 17:52:43+00"
"ZACHARY","HITE","2022-08-20 17:54:59+00"
"VELMA","LUCAS","2022-08-20 17:58:23+00"
"BILLIE","HORTON","2022-08-20 18:02:16+00"
"WENDY","HARRISON","2022-08-20 18:02:34+00"
"CHRISTY","VARGAS","2022-08-20 18:03:25+00"
"STACEY","MONTGOMERY","2022-08-20 18:03:49+00"
"CLARENCE","GAMEZ","2022-08-20 18:04:40+00"
"DORA","MEDINA","2022-08-20 18:07:20+00"
"MIGUEL","BETANCOURT","2022-08-20 18:08:25+00"
"GEORGIA","JACOBS","2022-08-20 18:08:32+00"
"JORGE","OLIVARES","2022-08-20 18:12:30+00"
"WALTER","PERRYMAN","2022-08-20 18:13:06+00"
"ALICIA","MILLS","2022-08-20 18:13:23+00"
"MARIAN","MENDOZA","2022-08-20 18:19:30+00"
"LEO","EBERT","2022-08-20 18:21:28+00"
"MATTIE","HOFFMAN","2022-08-20 18:27:50+00"
"HERMAN","DEVORE","2022-08-20 18:29:23+00"
"RAMONA","HALE","2022-08-20 18:29:44+00"
"ANITA","MORALES","2022-08-20 18:30:35+00"
"PHYLLIS","FOSTER","2022-08-20 18:32:29+00"
"STACY","CUNNINGHAM","2022-08-20 18:33:21+00"
"BOBBY","BOUDREAU","2022-08-20 18:34:43+00"
"CHARLES","KOWALSKI","2022-08-20 18:45:43+00"
"ANNETTE","OLSON","2022-08-20 18:51:28+00"
"DARRYL","ASHCRAFT","2022-08-20 18:52:38+00"
"MINNIE","ROMERO","2022-08-20 18:53:32+00"
"BRANDY","GRAVES","2022-08-20 19:06:05+00"
"SYLVIA","ORTIZ","2022-08-20 19:07:15+00"
"ANNA","HILL","2022-08-20 19:12:19+00"
"MABEL","HOLLAND","2022-08-20 19:16:06+00"
"SAMUEL","MARLOW","2022-08-20 19:16:35+00"
"JUANITA","MASON","2022-08-20 19:19:05+00"
"HOLLY","FOX","2022-08-20 19:21:36+00"
